fecha_actualizacion,precio,titulo,municipio,eur_m2,habitaciones,banios,m2,tipo_vivienda,id_inmueble,estado,fecha_venta,semana_venta
19/05/2026,1470000.0,Chalet pareado en Canillo,Canillo,5087.0,4.0,4.0,289,Chalet pareado,chalet pareado en canillo_canillo_289,Activo,,
22/05/2026,450000.0,Piso en Avenida del Pessebre,Escaldes-Engordany,8824.0,1.0,1.0,51,Piso,piso en avenida del pessebre_escaldes-engordany_51,Activo,,
22/05/2026,504185.0,Piso en calle Cami Ral,Centre (Andorra la Vella),5665.0,1.0,1.0,89,Piso,piso en calle cami ral_centre (andorra la vella)_89,Activo,,
22/05/2026,1299000.0,Chalet en calle Sin calle Ad400,Pal (La Massana),2517.0,4.0,2.0,516,Chalet,chalet en calle sin calle ad400_pal (la massana)_516,Activo,,
22/05/2026,278000.0,Piso en calle Carrer Pleta de Soldeu - Carrer 1,Canillo,5245.0,1.0,1.0,53,Piso,piso en calle carrer pleta de soldeu - carrer 1_canillo_53,Activo,,
22/05/2026,310000.0,Piso en Arinsal,Arinsal (La Massana),5167.0,1.0,1.0,60,Piso,piso en arinsal_arinsal (la massana)_60,Activo,,
22/05/2026,795000.0,Piso en calle Avinguda de La Cortinada,La Cortinada (Ordino),5196.0,4.0,2.0,153,Piso,piso en calle avinguda de la cortinada_la cortinada (ordino)_153,Activo,,
14/11/2025,1299000.0,Casa unifamiliar en calle Pal,La Massana,1651.0,4.0,2.0,787,Casa unifamiliar,casa unifamiliar en calle pal_la massana_787,Activo,,
22/05/2026,348196.0,Piso en Soldeu,Soldeu (Canillo),5276.0,1.0,1.0,66,Piso,piso en soldeu_soldeu (canillo)_66,Activo,,
22/05/2026,1299000.0,Chalet en Xixerella,Xixerella (La Massana),4811.0,4.0,2.0,270,Chalet,chalet en xixerella_xixerella (la massana)_270,Activo,,
22/05/2026,1485000.0,Piso en Escaldes-Engordany,Escaldes-Engordany,14703.0,3.0,2.0,101,Piso,piso en escaldes-engordany_escaldes-engordany_101,Activo,,
22/05/2026,335748.0,Piso en Soldeu,Soldeu (Canillo),5246.0,1.0,1.0,64,Piso,piso en soldeu_soldeu (canillo)_64,Activo,,
06/04/2026,1157500.0,Casa adosada en Escaldes,Escaldes-Engordany,5261.0,4.0,3.0,220,Casa adosada,casa adosada en escaldes_escaldes-engordany_220,Activo,,
22/05/2026,372469.0,Piso en Soldeu,Soldeu (Canillo),5246.0,1.0,1.0,71,Piso,piso en soldeu_soldeu (canillo)_71,Activo,,
22/05/2026,738036.0,Piso en calle Antic Camí Ral,Centre (Andorra la Vella),5677.0,3.0,2.0,130,Piso,piso en calle antic camí ral_centre (andorra la vella)_130,Activo,,
22/05/2026,675000.0,Piso en calle Carrer de La Turera,Ordino,5233.0,2.0,2.0,129,Piso,piso en calle carrer de la turera_ordino_129,Activo,,
13/05/2026,975000.0,Piso en Andorra,Ordino,7276.0,4.0,2.0,134,Piso,piso en andorra_ordino_134,Activo,,
22/05/2026,1650000.0,Dúplex en Escàs,La Massana,10000.0,4.0,4.0,165,Dúplex,dúplex en escàs_la massana_165,Activo,,
22/05/2026,390000.0,Piso en calle Carrer Dels Ajustants,Encamp,4815.0,1.0,1.0,81,Piso,piso en calle carrer dels ajustants_encamp_81,Activo,,
22/05/2026,809000.0,Piso en Centre,Centre (Andorra la Vella),9090.0,3.0,2.0,89,Piso,piso en centre_centre (andorra la vella)_89,Activo,,
22/05/2026,499000.0,Apartamento en Arinsal,La Massana,4990.0,3.0,1.0,100,Apartamento,apartamento en arinsal_la massana_100,Activo,,
22/05/2026,1650000.0,Chalet en Escàs,Escàs (La Massana),4354.0,4.0,4.0,379,Chalet,chalet en escàs_escàs (la massana)_379,Activo,,
13/05/2026,870000.0,Piso en Coll D´ Ordino,Ordino,6692.0,3.0,2.0,130,Piso,piso en coll d´ ordino_ordino_130,Activo,,
22/05/2026,592000.0,Ático en Encamp,Encamp,7400.0,2.0,1.0,80,Ático,ático en encamp_encamp_80,Activo,,
22/05/2026,905000.0,Piso en Engolasters,Escaldes-Engordany,8153.0,3.0,2.0,111,Piso,piso en engolasters_escaldes-engordany_111,Activo,,
22/05/2026,660000.0,Piso en Escaldes,Escaldes-Engordany,5841.0,3.0,2.0,113,Piso,piso en escaldes_escaldes-engordany_113,Activo,,
22/05/2026,1261000.0,Piso en Escaldes-Engordany,Escaldes-Engordany,10008.0,3.0,2.0,126,Piso,piso en escaldes-engordany_escaldes-engordany_126,Activo,,
22/05/2026,814000.0,Piso en Escaldes,Escaldes-Engordany,8660.0,2.0,2.0,94,Piso,piso en escaldes_escaldes-engordany_94,Activo,,
22/05/2026,290000.0,Piso en Soldeu-El Tarter-Incles,Canillo,5179.0,1.0,1.0,56,Piso,piso en soldeu-el tarter-incles_canillo_56,Activo,,
22/05/2026,798000.0,Piso en Centre,Centre (Andorra la Vella),8400.0,3.0,2.0,95,Piso,piso en centre_centre (andorra la vella)_95,Activo,,
22/05/2026,325450.0,Apartamento en El Forn,El Forn (Canillo),3355.0,1.0,1.0,97,Apartamento,apartamento en el forn_el forn (canillo)_97,Activo,,
22/05/2026,547170.0,Apartamento en Escaldes-Engordany,Escaldes-Engordany,6080.0,3.0,2.0,90,Apartamento,apartamento en escaldes-engordany_escaldes-engordany_90,Activo,,
20/05/2026,3800000.0,Piso en Engolasters,Escaldes-Engordany,11585.0,2.0,2.0,328,Piso,piso en engolasters_escaldes-engordany_328,Activo,,
12/05/2026,335000.0,Piso en El Forn,El Forn (Canillo),7128.0,2.0,1.0,47,Piso,piso en el forn_el forn (canillo)_47,Activo,,
22/05/2026,390000.0,Piso en Arinsal,Arinsal (La Massana),7800.0,1.0,1.0,50,Piso,piso en arinsal_arinsal (la massana)_50,Activo,,
22/05/2026,250000.0,Piso en Bordes D´Envalira,Canillo,4098.0,1.0,1.0,61,Piso,piso en bordes d´envalira_canillo_61,Activo,,
06/05/2026,350000.0,Piso en El Tarter,El Tarter (Canillo),5738.0,2.0,1.0,61,Piso,piso en el tarter_el tarter (canillo)_61,Activo,,
22/05/2026,4350000.0,Casa unifamiliar en Escaldes-Engordany,Escaldes-Engordany,9315.0,4.0,5.0,467,Casa unifamiliar,casa unifamiliar en escaldes-engordany_escaldes-engordany_467,Activo,,
22/05/2026,533000.0,Piso en El Forn,El Forn (Canillo),5495.0,3.0,2.0,97,Piso,piso en el forn_el forn (canillo)_97,Activo,,
22/05/2026,1207500.0,Casa adosada en La Massana,La Massana,3096.0,5.0,5.0,390,Casa adosada,casa adosada en la massana_la massana_390,Activo,,
22/05/2026,775000.0,Piso en Encamp,Encamp,7908.0,3.0,2.0,98,Piso,piso en encamp_encamp_98,Activo,,
22/05/2026,1299000.0,Chalet en Pal,Pal (La Massana),5412.0,4.0,2.0,240,Chalet,chalet en pal_pal (la massana)_240,Activo,,
22/05/2026,268000.0,Piso en El Forn,El Forn (Canillo),5360.0,1.0,1.0,50,Piso,piso en el forn_el forn (canillo)_50,Activo,,
12/05/2026,320000.0,Piso en La Massana,La Massana,6038.0,1.0,1.0,53,Piso,piso en la massana_la massana_53,Activo,,
12/05/2026,265000.0,Piso en Els Cortals,Els Cortals (Encamp),5196.0,1.0,1.0,51,Piso,piso en els cortals_els cortals (encamp)_51,Activo,,
22/05/2026,559600.0,Piso en Canillo,Canillo,5829.0,3.0,2.0,96,Piso,piso en canillo_canillo_96,Activo,,
20/05/2026,842725.0,Apartamento en Andorra la Vella,Andorra la Vella,5170.0,4.0,3.0,163,Apartamento,apartamento en andorra la vella_andorra la vella_163,Activo,,
22/05/2026,1050000.0,Casa adosada en Escaldes-Engordany,Escaldes-Engordany,5250.0,3.0,2.0,200,Casa adosada,casa adosada en escaldes-engordany_escaldes-engordany_200,Activo,,
22/05/2026,592000.0,Ático en La Vila,La Vila (Encamp),6578.0,2.0,2.0,90,Ático,ático en la vila_la vila (encamp)_90,Activo,,
22/05/2026,1500000.0,Apartamento en La Massana,La Massana,9434.0,3.0,3.0,159,Apartamento,apartamento en la massana_la massana_159,Activo,,
22/05/2026,1050000.0,Apartamento en La Massana,La Massana,7447.0,3.0,2.0,141,Apartamento,apartamento en la massana_la massana_141,Activo,,
22/05/2026,909352.0,Apartamento en La Massana,La Massana,8660.0,3.0,2.0,105,Apartamento,apartamento en la massana_la massana_105,Activo,,
22/05/2026,810000.0,Apartamento en La Massana,La Massana,8100.0,3.0,2.0,100,Apartamento,apartamento en la massana_la massana_100,Activo,,
22/05/2026,3800000.0,Apartamento en Ordino,Ordino,10188.0,3.0,4.0,373,Apartamento,apartamento en ordino_ordino_373,Activo,,
22/05/2026,1505000.0,Apartamento en Escaldes-Engordany,Escaldes-Engordany,10451.0,3.0,4.0,144,Apartamento,apartamento en escaldes-engordany_escaldes-engordany_144,Activo,,
22/05/2026,1400000.0,Piso en Ansalonga,Ansalonga (Ordino),9272.0,3.0,2.0,151,Piso,piso en ansalonga_ansalonga (ordino)_151,Activo,,
22/05/2026,1960000.0,Casa en La Massana,La Massana,6203.0,3.0,3.0,316,Casa,casa en la massana_la massana_316,Activo,,
22/05/2026,1179000.0,Apartamento en Escaldes-Engordany,Escaldes-Engordany,7966.0,3.0,2.0,148,Apartamento,apartamento en escaldes-engordany_escaldes-engordany_148,Activo,,
22/05/2026,1599000.0,Apartamento en Ordino,Ordino,10185.0,4.0,2.0,157,Apartamento,apartamento en ordino_ordino_157,Activo,,
22/05/2026,1449000.0,Apartamento en Ordino,Ordino,10424.0,3.0,2.0,139,Apartamento,apartamento en ordino_ordino_139,Activo,,
22/05/2026,490000.0,Apartamento en Encamp,Encamp,5833.0,2.0,2.0,84,Apartamento,apartamento en encamp_encamp_84,Activo,,
22/05/2026,450000.0,Apartamento en Encamp,Encamp,6250.0,2.0,2.0,72,Apartamento,apartamento en encamp_encamp_72,Activo,,
22/05/2026,390000.0,Apartamento en Encamp,Encamp,6094.0,1.0,1.0,64,Apartamento,apartamento en encamp_encamp_64,Activo,,
22/05/2026,1790000.0,Apartamento en Ordino,Ordino,8905.0,4.0,2.0,201,Apartamento,apartamento en ordino_ordino_201,Activo,,
22/05/2026,920000.0,Apartamento en Canillo,Canillo,5227.0,3.0,2.0,176,Apartamento,apartamento en canillo_canillo_176,Activo,,
22/05/2026,796000.0,Apartamento en La Massana,La Massana,8122.0,3.0,2.0,98,Apartamento,apartamento en la massana_la massana_98,Activo,,
22/05/2026,1950000.0,Chalet en La Massana,La Massana,5387.0,4.0,5.0,362,Chalet,chalet en la massana_la massana_362,Activo,,
22/05/2026,750000.0,Piso en Centre,Centre (Andorra la Vella),6303.0,3.0,2.0,119,Piso,piso en centre_centre (andorra la vella)_119,Activo,,
22/05/2026,900000.0,Piso en La Massana,La Massana,8036.0,3.0,3.0,112,Piso,piso en la massana_la massana_112,Activo,,
22/05/2026,900000.0,Piso en El Tarter,Canillo,7087.0,3.0,2.0,127,Piso,piso en el tarter_canillo_127,Activo,,
20/05/2026,1023587.0,Piso en Andorra,Centre (Andorra la Vella),7814.0,3.0,3.0,131,Piso,piso en andorra_centre (andorra la vella)_131,Activo,,
20/05/2026,555006.0,Piso en Andorra,Centre (Andorra la Vella),7929.0,2.0,1.0,70,Piso,piso en andorra_centre (andorra la vella)_70,Activo,,
22/05/2026,2100000.0,Ático en Centre,Centre (Andorra la Vella),8468.0,,,248,Ático,ático en centre_centre (andorra la vella)_248,Activo,,
20/04/2026,928337.0,Piso en Avenida Meritxell,Centre (Andorra la Vella),9191.0,2.0,2.0,101,Piso,piso en avenida meritxell_centre (andorra la vella)_101,Activo,,
20/04/2026,1080000.0,Piso en Avenida Meritxell,Centre (Andorra la Vella),10000.0,3.0,2.0,108,Piso,piso en avenida meritxell_centre (andorra la vella)_108,Activo,,
20/04/2026,415000.0,Piso en Avenida La Bartra,Encamp,5608.0,2.0,2.0,74,Piso,piso en avenida la bartra_encamp_74,Activo,,
19/05/2026,834655.0,Piso en calle Cedre,Centre (Andorra la Vella),6371.0,3.0,2.0,131,Piso,piso en calle cedre_centre (andorra la vella)_131,Activo,,
28/04/2026,650000.0,"Piso en calle Sant Esteve,",Centre (Andorra la Vella),5000.0,4.0,2.0,130,Piso,"piso en calle sant esteve,_centre (andorra la vella)_130",Activo,,
18/05/2026,800000.0,Casa en calle Vall D´Incles,Canillo,7273.0,3.0,2.0,110,Casa,casa en calle vall d´incles_canillo_110,Activo,,
22/05/2026,834555.0,Piso en calle Enclar,Santa Coloma (Andorra la Vella),5316.0,3.0,1.0,157,Piso,piso en calle enclar_santa coloma (andorra la vella)_157,Activo,,
20/04/2026,1590000.0,Casa en calle Camí de Les Moles Velles,Anyós (La Massana),4569.0,4.0,3.0,348,Casa,casa en calle camí de les moles velles_anyós (la massana)_348,Activo,,
22/05/2026,4250000.0,Casa en calle Vilars,Escaldes-Engordany,8656.0,4.0,7.0,491,Casa,casa en calle vilars_escaldes-engordany_491,Activo,,
22/05/2026,880000.0,Dúplex en Urbanización El Pui,La Massana,5238.0,4.0,3.0,168,Dúplex,dúplex en urbanización el pui_la massana_168,Activo,,
07/04/2026,6500000.0,Chalet en calle Coma del Colat,La Massana,8186.0,6.0,6.0,794,Chalet,chalet en calle coma del colat_la massana_794,Activo,,
01/12/2025,385000.0,"Piso en calle *, *",Encamp,5423.0,2.0,2.0,71,Piso,"piso en calle *, *_encamp_71",Activo,,
22/05/2026,215000.0,Piso en calle General D´Incles,Incles (Canillo),4300.0,2.0,1.0,50,Piso,piso en calle general d´incles_incles (canillo)_50,Activo,,
22/05/2026,395000.0,"Piso en calle calle Sant Jordi, 9",Encamp,6583.0,2.0,1.0,60,Piso,"piso en calle calle sant jordi, 9_encamp_60",Activo,,
22/05/2026,600000.0,"Ático en calle calle Sant Jordi, 9",Encamp,6383.0,2.0,1.0,94,Ático,"ático en calle calle sant jordi, 9_encamp_94",Activo,,
22/05/2026,405000.0,"Piso en calle calle Sant Jordi, 9",Encamp,6136.0,2.0,1.0,66,Piso,"piso en calle calle sant jordi, 9_encamp_66",Activo,,
22/05/2026,395000.0,"Piso en calle calle Sant Jordi, 9",Encamp,5486.0,2.0,1.0,72,Piso,"piso en calle calle sant jordi, 9_encamp_72",Activo,,
22/05/2026,525000.0,"Ático en calle calle Sant Jordi, 9",Encamp,6402.0,2.0,1.0,82,Ático,"ático en calle calle sant jordi, 9_encamp_82",Activo,,
22/05/2026,295000.0,"Piso en calle calle Sant Jordi, 9",Encamp,5784.0,1.0,1.0,51,Piso,"piso en calle calle sant jordi, 9_encamp_51",Activo,,
22/05/2026,865000.0,"Piso en calle Carretera del Tarter, 8",El Tarter (Canillo),7208.0,3.0,2.0,120,Piso,"piso en calle carretera del tarter, 8_el tarter (canillo)_120",Activo,,
22/05/2026,550000.0,"Piso en calle Carretera del Tarter, 8",El Tarter (Canillo),4331.0,2.0,1.0,127,Piso,"piso en calle carretera del tarter, 8_el tarter (canillo)_127",Activo,,
22/05/2026,550000.0,"Ático en calle calle Sant Jordi, 9",Encamp,6395.0,2.0,1.0,86,Ático,"ático en calle calle sant jordi, 9_encamp_86",Activo,,
22/05/2026,2580000.0,"Piso en calle Carretera del Tarter, 8",El Tarter (Canillo),8323.0,3.0,2.0,310,Piso,"piso en calle carretera del tarter, 8_el tarter (canillo)_310",Activo,,
22/05/2026,900000.0,"Piso en calle Carretera del Tarter, 8",El Tarter (Canillo),7031.0,3.0,2.0,128,Piso,"piso en calle carretera del tarter, 8_el tarter (canillo)_128",Activo,,
22/05/2026,870000.0,"Piso en calle Carretera del Tarter, 8",El Tarter (Canillo),7073.0,3.0,2.0,123,Piso,"piso en calle carretera del tarter, 8_el tarter (canillo)_123",Activo,,
22/05/2026,530000.0,"Piso en calle Carretera del Tarter, 8",El Tarter (Canillo),5000.0,2.0,1.0,106,Piso,"piso en calle carretera del tarter, 8_el tarter (canillo)_106",Activo,,
22/05/2026,660000.0,"Piso en calle Carretera del Tarter, 8",El Tarter (Canillo),5455.0,3.0,2.0,121,Piso,"piso en calle carretera del tarter, 8_el tarter (canillo)_121",Activo,,
22/05/2026,335000.0,Ático en calle Carretera General 2-Tram de Soldeu,Soldeu (Canillo),6091.0,2.0,1.0,55,Ático,ático en calle carretera general 2-tram de soldeu_soldeu (canillo)_55,Activo,,
22/05/2026,780000.0,"Piso en calle Carretera del Tarter, 8",El Tarter (Canillo),7647.0,3.0,2.0,102,Piso,"piso en calle carretera del tarter, 8_el tarter (canillo)_102",Activo,,
22/05/2026,420000.0,Apartamento en calle Carretera General 2-Tram de Soldeu,Soldeu (Canillo),6000.0,2.0,1.0,70,Apartamento,apartamento en calle carretera general 2-tram de soldeu_soldeu (canillo)_70,Activo,,
31/03/2026,615000.0,"Piso en calle Mirador D’Encamp, S/N",Encamp,5302.0,3.0,2.0,116,Piso,"piso en calle mirador d’encamp, s/n_encamp_116",Activo,,
01/12/2025,1449000.0,"Piso en calle *, *",Ordino,10424.0,3.0,2.0,139,Piso,"piso en calle *, *_ordino_139",Activo,,
01/12/2025,460000.0,"Piso en calle *, *",Encamp,5476.0,2.0,2.0,84,Piso,"piso en calle *, *_encamp_84",Activo,,
17/11/2025,825000.0,"Piso en Avenida de Les Moles, S/N",Ordino,7710.0,3.0,2.0,107,Piso,"piso en avenida de les moles, s/n_ordino_107",Activo,,
18/02/2026,684000.0,"Piso en Carretera de La Comella I de La Plana, 2",Centre (Andorra la Vella),5797.0,3.0,2.0,118,Piso,"piso en carretera de la comella i de la plana, 2_centre (andorra la vella)_118",Activo,,
17/11/2025,,"Casa adosada en calle Aldosa, S/N",L'Aldosa (La Massana),,,,553,Casa adosada,"casa adosada en calle aldosa, s/n_l'aldosa (la massana)_553",Activo,,
17/11/2025,1093997.0,"Piso en Andorra, El Tarter",El Tarter (Canillo),10130.0,3.0,2.0,108,Piso,"piso en andorra, el tarter_el tarter (canillo)_108",Activo,,
22/05/2026,445000.0,"Piso en calle Carretera del Tarter, 8",El Tarter (Canillo),6181.0,1.0,1.0,72,Piso,"piso en calle carretera del tarter, 8_el tarter (canillo)_72",Activo,,
21/05/2026,379900.0,Piso en calle Solà,El Tremat (Encamp),5936.0,2.0,2.0,64,Piso,piso en calle solà_el tremat (encamp)_64,Activo,,
22/05/2026,360000.0,Piso en calle Carrer Pleta de Soldeu - Carrer 1,Soldeu (Canillo),4737.0,2.0,1.0,76,Piso,piso en calle carrer pleta de soldeu - carrer 1_soldeu (canillo)_76,Activo,,
22/05/2026,1050000.0,Chalet adosado en Escaldes-Engordany,Escaldes-Engordany,5250.0,3.0,3.0,200,Chalet adosado,chalet adosado en escaldes-engordany_escaldes-engordany_200,Activo,,
22/05/2026,299000.0,"Piso en calle Carretera del Tarter, 8",El Tarter (Canillo),5863.0,1.0,1.0,51,Piso,"piso en calle carretera del tarter, 8_el tarter (canillo)_51",Activo,,
22/05/2026,1750000.0,Casa adosada en El Forn,El Forn (Canillo),7000.0,3.0,2.0,250,Casa adosada,casa adosada en el forn_el forn (canillo)_250,Activo,,
31/03/2026,399000.0,"Piso en calle Mirador D’Encamp, S/N",Encamp,4586.0,2.0,1.0,87,Piso,"piso en calle mirador d’encamp, s/n_encamp_87",Activo,,
31/03/2026,389000.0,"Piso en calle Mirador D’Encamp, S/N",Encamp,4576.0,2.0,1.0,85,Piso,"piso en calle mirador d’encamp, s/n_encamp_85",Activo,,
31/03/2026,690000.0,"Piso en calle Mirador D’Encamp, S/N",Encamp,6216.0,3.0,2.0,111,Piso,"piso en calle mirador d’encamp, s/n_encamp_111",Activo,,
03/12/2025,2350000.0,Casa adosada en Camino del Plans,La Massana,5234.0,4.0,5.0,449,Casa adosada,casa adosada en camino del plans_la massana_449,Activo,,
01/12/2025,699000.0,"Piso en calle *, *",Ordino,6990.0,2.0,3.0,100,Piso,"piso en calle *, *_ordino_100",Activo,,
01/12/2025,775000.0,"Piso en calle *, *",Ordino,7828.0,2.0,3.0,99,Piso,"piso en calle *, *_ordino_99",Activo,,
01/12/2025,675000.0,"Piso en calle *, *",Ordino,6959.0,2.0,2.0,97,Piso,"piso en calle *, *_ordino_97",Activo,,
29/01/2026,497880.0,"Piso en calle del Solà, S/N",Encamp,4930.0,3.0,2.0,101,Piso,"piso en calle del solà, s/n_encamp_101",Activo,,
22/05/2026,3600000.0,Casa en Pal,Pal (La Massana),8000.0,4.0,6.0,450,Casa,casa en pal_pal (la massana)_450,Activo,,
22/05/2026,3600000.0,Casa en Pal,Pal (La Massana),7347.0,4.0,6.0,490,Casa,casa en pal_pal (la massana)_490,Activo,,
22/05/2026,1500000.0,Casa adosada en Centre,Centre (Andorra la Vella),4167.0,5.0,5.0,360,Casa adosada,casa adosada en centre_centre (andorra la vella)_360,Activo,,
12/05/2026,890000.0,Casa en Pal,Pal (La Massana),5174.0,4.0,2.0,172,Casa,casa en pal_pal (la massana)_172,Activo,,
22/05/2026,1590000.0,Ático en La Massana,La Massana,7608.0,3.0,3.0,209,Ático,ático en la massana_la massana_209,Activo,,
08/04/2026,1275000.0,Casa adosada en Centre,Centre (Andorra la Vella),4397.0,5.0,3.0,290,Casa adosada,casa adosada en centre_centre (andorra la vella)_290,Activo,,
22/05/2026,247150.0,Apartamento en Canillo,Canillo,4413.0,1.0,1.0,56,Apartamento,apartamento en canillo_canillo_56,Activo,,
31/03/2026,850000.0,"Piso en calle Mirador D’Encamp, S/N",Encamp,6641.0,2.0,2.0,128,Piso,"piso en calle mirador d’encamp, s/n_encamp_128",Activo,,
31/03/2026,665000.0,"Piso en calle Mirador D’Encamp, S/N",Encamp,6650.0,3.0,2.0,100,Piso,"piso en calle mirador d’encamp, s/n_encamp_100",Activo,,
31/03/2026,670000.0,"Piso en calle Mirador D’Encamp, S/N",Encamp,6321.0,2.0,2.0,106,Piso,"piso en calle mirador d’encamp, s/n_encamp_106",Activo,,
31/03/2026,600000.0,"Piso en calle Mirador D’Encamp, S/N",Encamp,5217.0,3.0,2.0,115,Piso,"piso en calle mirador d’encamp, s/n_encamp_115",Activo,,
31/03/2026,370000.0,"Piso en calle Mirador D’Encamp, S/N",Encamp,6167.0,1.0,1.0,60,Piso,"piso en calle mirador d’encamp, s/n_encamp_60",Activo,,
01/12/2025,575000.0,"Piso en calle *, *",Ordino,6765.0,2.0,3.0,85,Piso,"piso en calle *, *_ordino_85",Activo,,
01/12/2025,1599000.0,"Piso en calle *, *",Ordino,10185.0,4.0,2.0,157,Piso,"piso en calle *, *_ordino_157",Activo,,
01/12/2025,420000.0,"Piso en calle *, *",Encamp,5526.0,2.0,2.0,76,Piso,"piso en calle *, *_encamp_76",Activo,,
17/11/2025,1445000.0,"Ático en Avenida de Les Moles, S/N",Ordino,11378.0,4.0,2.0,127,Ático,"ático en avenida de les moles, s/n_ordino_127",Activo,,
17/11/2025,750000.0,"Piso en Avenida de Les Moles, S/N",Ordino,8929.0,2.0,2.0,84,Piso,"piso en avenida de les moles, s/n_ordino_84",Activo,,
18/02/2026,534000.0,"Piso en Carretera de La Comella I de La Plana, 2",Centre (Andorra la Vella),6068.0,2.0,2.0,88,Piso,"piso en carretera de la comella i de la plana, 2_centre (andorra la vella)_88",Activo,,
17/11/2025,1497875.0,"Piso en Andorra, El Tarter",El Tarter (Canillo),15130.0,2.0,2.0,99,Piso,"piso en andorra, el tarter_el tarter (canillo)_99",Activo,,
17/11/2025,873456.0,"Piso en Andorra, El Tarter",El Tarter (Canillo),8563.0,2.0,2.0,102,Piso,"piso en andorra, el tarter_el tarter (canillo)_102",Activo,,
17/11/2025,,"Casa adosada en calle Aldosa, S/N",L'Aldosa (La Massana),,4.0,5.0,561,Casa adosada,"casa adosada en calle aldosa, s/n_l'aldosa (la massana)_561",Activo,,
22/05/2026,750000.0,Piso en Escaldes,Escaldes-Engordany,6757.0,3.0,2.0,111,Piso,piso en escaldes_escaldes-engordany_111,Activo,,
22/05/2026,1385000.0,Casa adosada en Canillo,Canillo,6533.0,3.0,4.0,212,Casa adosada,casa adosada en canillo_canillo_212,Activo,,
22/05/2026,1290000.0,Finca rústica en calle Crta de Pal,Pal (La Massana),7771.0,,2.0,166,Finca rústica,finca rústica en calle crta de pal_pal (la massana)_166,Activo,,
22/05/2026,1300000.0,Piso en Escaldes-Engordany,Escaldes-Engordany,8442.0,3.0,4.0,154,Piso,piso en escaldes-engordany_escaldes-engordany_154,Activo,,
19/05/2026,466764.0,Piso en Centre,Centre (Andorra la Vella),6574.0,2.0,1.0,71,Piso,piso en centre_centre (andorra la vella)_71,Activo,,
19/05/2026,357851.0,Piso en Centre,Centre (Andorra la Vella),6506.0,1.0,1.0,55,Piso,piso en centre_centre (andorra la vella)_55,Activo,,
19/05/2026,1350000.0,Casa adosada en Escaldes-Engordany,Escaldes-Engordany,6164.0,4.0,3.0,219,Casa adosada,casa adosada en escaldes-engordany_escaldes-engordany_219,Activo,,
22/05/2026,520000.0,Apartamento en Centre,Centre (Andorra la Vella),4727.0,3.0,2.0,110,Apartamento,apartamento en centre_centre (andorra la vella)_110,Activo,,
22/05/2026,3150000.0,Casa en Escaldes,Escaldes-Engordany,4018.0,4.0,5.0,784,Casa,casa en escaldes_escaldes-engordany_784,Activo,,
22/05/2026,1150000.0,Piso en Centre,Centre (Andorra la Vella),8582.0,3.0,2.0,134,Piso,piso en centre_centre (andorra la vella)_134,Activo,,
22/05/2026,1950000.0,Ático en Centre,Centre (Andorra la Vella),11963.0,3.0,3.0,163,Ático,ático en centre_centre (andorra la vella)_163,Activo,,
22/05/2026,1750000.0,Ático en Centre,Centre (Andorra la Vella),12681.0,3.0,2.0,138,Ático,ático en centre_centre (andorra la vella)_138,Activo,,
22/05/2026,1450000.0,Ático en Centre,Centre (Andorra la Vella),12946.0,2.0,3.0,112,Ático,ático en centre_centre (andorra la vella)_112,Activo,,
22/05/2026,390000.0,Apartamento en Encamp,Encamp,7959.0,1.0,1.0,49,Apartamento,apartamento en encamp_encamp_49,Activo,,
22/05/2026,400000.0,Apartamento en Canillo,Canillo,6250.0,2.0,1.0,64,Apartamento,apartamento en canillo_canillo_64,Activo,,
22/05/2026,1330000.0,Apartamento en La Massana,La Massana,9048.0,3.0,4.0,147,Apartamento,apartamento en la massana_la massana_147,Activo,,
22/05/2026,2100000.0,Casa en Ordino,Ordino,4516.0,5.0,5.0,465,Casa,casa en ordino_ordino_465,Activo,,
22/05/2026,860000.0,Apartamento en Centre,Centre (Andorra la Vella),8776.0,2.0,2.0,98,Apartamento,apartamento en centre_centre (andorra la vella)_98,Activo,,
22/05/2026,610000.0,Apartamento en Centre,Centre (Andorra la Vella),7176.0,2.0,2.0,85,Apartamento,apartamento en centre_centre (andorra la vella)_85,Activo,,
22/05/2026,633000.0,Apartamento en Centre,Centre (Andorra la Vella),7276.0,2.0,2.0,87,Apartamento,apartamento en centre_centre (andorra la vella)_87,Activo,,
22/05/2026,750000.0,Piso en Erts,Erts (La Massana),4870.0,2.0,2.0,154,Piso,piso en erts_erts (la massana)_154,Activo,,
22/05/2026,2650000.0,Chalet en Escaldes-Engordany,Escaldes-Engordany,3874.0,4.0,4.0,684,Chalet,chalet en escaldes-engordany_escaldes-engordany_684,Activo,,
22/05/2026,845000.0,Apartamento en Canillo,Canillo,8989.0,2.0,2.0,94,Apartamento,apartamento en canillo_canillo_94,Activo,,
22/05/2026,2300000.0,Apartamento en Ordino,Ordino,9465.0,3.0,3.0,243,Apartamento,apartamento en ordino_ordino_243,Activo,,
22/05/2026,750000.0,Apartamento en Centre,Centre (Andorra la Vella),6579.0,3.0,2.0,114,Apartamento,apartamento en centre_centre (andorra la vella)_114,Activo,,
22/05/2026,5704305.0,Casa en Ordino,Ordino,8552.0,5.0,7.0,667,Casa,casa en ordino_ordino_667,Activo,,
22/05/2026,6156465.0,Casa en Ordino,Ordino,7913.0,7.0,9.0,778,Casa,casa en ordino_ordino_778,Activo,,
